                    -0.9900000                    -0.9900000                     0.0000000
                    -0.9900000                    -0.9800000                     0.0000000
                    -0.9900000                    -0.9700000                     0.0000000
                    -0.9900000                    -0.9600000                     0.0000000
                    -0.9900000                    -0.9500000                     0.0000000
                    -0.9900000                    -0.9400000                     0.0000000
                    -0.9900000                    -0.9300000                     0.0000000
                    -0.9900000                    -0.9200000                     0.0000000
                    -0.9900000                    -0.9100000                     0.0000000
                    -0.9900000                    -0.9000000                     0.0000000
                    -0.9900000                    -0.8900000                     0.0000000
                    -0.9900000                    -0.8800000                     0.0000000
                    -0.9900000                    -0.8700000                     0.0000000
                    -0.9900000                    -0.8600000                     0.0000000
                    -0.9900000                    -0.8500000                     0.0000000
                    -0.9900000                    -0.8400000                     0.0000000
                    -0.9900000                    -0.8300000                     0.0000000
                    -0.9900000                    -0.8200000                     0.0000000
                    -0.9900000                    -0.8100000                     0.0000000
                    -0.9900000                    -0.8000000                     0.0000000
                    -0.9900000                    -0.7900000                     0.0000000
                    -0.9900000                    -0.7800000                     0.0000000
                    -0.9900000                    -0.7700000                     0.0000000
                    -0.9900000                    -0.7600000                     0.0000000
                    -0.9900000                    -0.7500000                     0.0000000
                    -0.9900000                    -0.7400000                     0.0000000
                    -0.9900000                    -0.7300000                     0.0000000
                    -0.9900000                    -0.7200000                     0.0000000
                    -0.9900000                    -0.7100000                     0.0000000
                    -0.9900000                    -0.7000000                     0.0000000
                    -0.9900000                    -0.6900000                     0.0000000
                    -0.9900000                    -0.6800000                     0.0000000
                    -0.9900000                    -0.6700000                     0.0000000
                    -0.9900000                    -0.6600000                     0.0000000
                    -0.9900000                    -0.6500000                     0.0000000
                    -0.9900000                    -0.6400000                     0.0000000
                    -0.9900000                    -0.6300000                     0.0000000
                    -0.9900000                    -0.6200000                     0.0000000
                    -0.9900000                    -0.6100000                     0.0000000
                    -0.9900000                    -0.6000000                     0.0000000
                    -0.9900000                    -0.5900000                     0.0000000
                    -0.9900000                    -0.5800000                     0.0000000
                    -0.9900000                    -0.5700000                     0.0000000
                    -0.9900000                    -0.5600000                     0.0000000
                    -0.9900000                    -0.5500000                     0.0000000
                    -0.9900000                    -0.5400000                     0.0000000
                    -0.9900000                    -0.5300000                     0.0000000
                    -0.9900000                    -0.5200000                     0.0000000
                    -0.9900000                    -0.5100000                     0.0000000
                    -0.9900000                    -0.5000000                     0.0000000
                    -0.9900000                    -0.4900000                     0.0000000
                    -0.9900000                    -0.4800000                     0.0000000
                    -0.9900000                    -0.4700000                     0.0000000
                    -0.9900000                    -0.4600000                     0.0000000
                    -0.9900000                    -0.4500000                     0.0000000
                    -0.9900000                    -0.4400000                     0.0000000
                    -0.9900000                    -0.4300000                     0.0000000
                    -0.9900000                    -0.4200000                     0.0000000
                    -0.9900000                    -0.4100000                     0.0000000
                    -0.9900000                    -0.4000000                     0.0000000
                    -0.9900000                    -0.3900000                     0.0000000
